MPN	product_id	gtin	title	Description	price	url	actualImgUrl	product_url	image_url	product_category	brand	availability	Shipping Cost	MSRP	parent_product_id
OP-PESS7MD-BAR-YLW-K	OP-PESS7MD-BAR-YLW-K	7.07E+11	Barcelo Deluxe 7pc Motion Club Seating Set - Sunflower	Perfect for gathering around with your friends and family; this 7pc Seating Group has everything you need to unwind in a space where you can enjoy your outdoor setting. This designer seating set features a two tone resin wicker meticulously woven in a vertical diamond pattern; accented by brushed aluminum legs and accents. Legs are tapered for added depth and detail; and brushed to a rich wood grain mohaoganny finish to accent the espresso colored resin wickers. Comfortable and deep motion chairs rotate a full 360 degrees; and all pieces are lightweight; durable and engineered to last outdoors.<br><br>Features: <ul><li>Kit includes two motion club chairs; two club ottomans; a 76-inch sofa; coffee table; side table; and six coordinated accent pillows.</li><li>Powder-coated aluminum frames are lightweight and rust-free.</li><li>Mixed material frames are hand-woven with durable SolarFast-�� resin wicker</li><li>Cushions are wrapped in Sunbrella-�� all-weather; fade resistant fabric.</li><li>D	3299.99	http://www.rstbrands.com/Barcelo-7pc-Deluxe-Motion-Club-Deep-Seating-Set-Sunflower-Yellow	https://www.rstbrands.com/ProductImages/OP-PESS7MD-BAR-YLW-K_main-1.jpg?resizeid=6&resizeh=600&resizew=600	http://www.rstbrands.com/Barcelo-7pc-Deluxe-Motion-Club-Deep-Seating-Set-Sunflower-Yellow	http://www.rstbrands.com/ProductImages/OP-PESS7MD-BAR-YLW-K_main-1.jpg	New Items;Outdoor Sofas and Sectionals	RST Brands	In Stock	99.99	3299.99	Barcelo 7pc Motion Club Seating Set
OP-PESS7M-BAR-WIS-K	OP-PESS7M-BAR-WIS-K	7.07E+11	Barcelo Deluxe 7pc Motion Club Seating Set - Wisteria	Perfect for gathering around with your friends and family; this 7pc Seating Group has everything you need to unwind in a space where you can enjoy your outdoor setting. This designer seating set features a two tone resin wicker meticulously woven in a vertical diamond pattern; accented by brushed aluminum legs and accents. Legs are tapered for added depth and detail; and brushed to a rich wood grain mohaoganny finish to accent the espresso colored resin wickers. Comfortable and deep motion chairs rotate a full 360 degrees; and all pieces are lightweight; durable and engineered to last outdoors.<br><br>Features: <ul><li>Kit includes two motion club chairs; two club ottomans; a 76-inch sofa; coffee table; side table; and six coordinated accent pillows.</li><li>Powder-coated aluminum frames are lightweight and rust-free.</li><li>Mixed material frames are hand-woven with durable SolarFast-�� resin wicker</li><li>Cushions are wrapped in Sunbrella-�� all-weather; fade resistant fabric.</li><li>D	3299.99	http://www.rstbrands.com/Barcelo-7pc-Motion-Club-Deep-Seating-Set-Wisteria-Lavender	https://www.rstbrands.com/ProductImages/OP-PESS7M-BAR-WIS-K_main-1.jpg?resizeid=6&resizeh=600&resizew=600	http://www.rstbrands.com/Barcelo-7pc-Motion-Club-Deep-Seating-Set-Wisteria-Lavender	http://www.rstbrands.com/ProductImages/OP-PESS7M-BAR-WIS-K_main-1.jpg	New Items;Outdoor Sofas and Sectionals	RST Brands	In Stock	99.99	3299.99	Barcelo 7pc Motion Club Seating Set
OP-PEAL-BAR-2E-SUN-K	OP-PEAL-BAR-2E-SUN-K	6.16E+11	Barcelo Chaise Lounges with Cushions - Sunset Red	Whether you are sun-tanning; reading a book; or relaxing by the pool; these loungers add an element of class and flair to any outdoor setting. With lines that are designed to fit the contours of your body; you can rest easy on a piece that will withstand the elements while allowing you to fully unwind from your daily cares. Add a classic look to your backyard oasis; with a piece coordinated with the rest of our Barcelo Collection.<br><br>Features: <ul><li>Kit includes two chaise lounge chairs with 3 in. thick cushions</li><li>Powder-coated aluminum frames are lightweight and rust-free.</li><li>Mixed material frames are hand-woven with durable Solarfast-�� resin wicker</li><li>Cushions are wrapped in Sunbrella-�� all-weather; fade resistant fabric.</li><li>Designed for use in both hot and cold climates.</li><li>Virtually maintenance free; simply rinse with a mild soap and water.</li><li>Coordinates with the pieces in the Barcelo Collection.</li></ul>	1199.99	http://www.rstbrands.com/Barcelo-Chaise-Lounge-2pk-Sunset-Red	https://www.rstbrands.com/ProductImages/OP-PEAL-BAR-2E-SUN-K_main-1.jpg?resizeid=6&resizeh=600&resizew=600	http://www.rstbrands.com/Barcelo-Chaise-Lounge-2pk-Sunset-Red	http://www.rstbrands.com/ProductImages/OP-PEAL-BAR-2E-SUN-K_main-1.jpg	Loungers;New Items;Outdoor Chairs	RST Brands	In Stock	85	1199.99	Barcelo Chaise Lounges with Cushions
OP-PEAL-BAR-2E-MXM-K	OP-PEAL-BAR-2E-MXM-K	6.16E+11	Barcelo Chaise Lounges with Cushions - Maxim Beige	Whether you are sun-tanning; reading a book; or relaxing by the pool; these loungers add an element of class and flair to any outdoor setting. With lines that are designed to fit the contours of your body; you can rest easy on a piece that will withstand the elements while allowing you to fully unwind from your daily cares. Add a classic look to your backyard oasis; with a piece coordinated with the rest of our Barcelo Collection.<br><br>Features: <ul><li>Kit includes two chaise lounge chairs with 3 in. thick cushions</li><li>Powder-coated aluminum frames are lightweight and rust-free.</li><li>Mixed material frames are hand-woven with durable Solarfast-�� resin wicker</li><li>Cushions are wrapped in Sunbrella-�� all-weather; fade resistant fabric.</li><li>Designed for use in both hot and cold climates.</li><li>Virtually maintenance free; simply rinse with a mild soap and water.</li><li>Coordinates with the pieces in the Barcelo Collection.</li></ul>	1199.99	http://www.rstbrands.com/Barcelo-Chaise-Lounge-2pk-Maxim-Beige	https://www.rstbrands.com/ProductImages/OP-PEAL-BAR-2E-MXM-K_main-1.jpg?resizeid=6&resizeh=600&resizew=600	http://www.rstbrands.com/Barcelo-Chaise-Lounge-2pk-Maxim-Beige	http://www.rstbrands.com/ProductImages/OP-PEAL-BAR-2E-MXM-K_main-1.jpg	Loungers;New Items;Outdoor Chairs	RST Brands	In Stock	85	1199.99	Barcelo Chaise Lounges with Cushions
OP-PEAL-BAR-2E-BLS-K	OP-PEAL-BAR-2E-BLS-K	6.16E+11	Barcelo Chaise Lounges with Cushions - Bliss Blue	Whether you are sun-tanning; reading a book; or relaxing by the pool; these loungers add an element of class and flair to any outdoor setting. With lines that are designed to fit the contours of your body; you can rest easy on a piece that will withstand the elements while allowing you to fully unwind from your daily cares. Add a classic look to your backyard oasis; with a piece coordinated with the rest of our Barcelo Collection.<br><br>Features: <ul><li>Kit includes two chaise lounge chairs with 3 in. thick cushions</li><li>Powder-coated aluminum frames are lightweight and rust-free.</li><li>Mixed material frames are hand-woven with durable SolarFast-�� resin wicker</li><li>Cushions are wrapped in Sunsharp-�� all-weather; fade resistant fabric.</li><li>Designed for use in both hot and cold climates.</li><li>Virtually maintenance free; simply rinse with a mild soap and water.</li><li>Coordinates with the pieces in the Barcelo Collection.</li></ul>	1199.99	http://www.rstbrands.com/Barcelo-Chaise-Lounge-2pk-Bliss-Blue	https://www.rstbrands.com/ProductImages/OP-PEAL-BAR-2E-BLS-K_main-1.jpg?resizeid=6&resizeh=600&resizew=600	http://www.rstbrands.com/Barcelo-Chaise-Lounge-2pk-Bliss-Blue	http://www.rstbrands.com/ProductImages/OP-PEAL-BAR-2E-BLS-K_main-1.jpg	Loungers;New Items;Outdoor Chairs	RST Brands	In Stock	85	1199.99	Barcelo Chaise Lounges with Cushions
OP-PEAL-BAR-2E-SLT-K	OP-PEAL-BAR-2E-SLT-K	6.16E+11	Barcelo Chaise Lounges with Cushions - Slate Grey	Whether you are sun-tanning; reading a book; or relaxing by the pool; these loungers add an element of class and flair to any outdoor setting. With lines that are designed to fit the contours of your body; you can rest easy on a piece that will withstand the elements while allowing you to fully unwind from your daily cares. Add a classic look to your backyard oasis; with a piece coordinated with the rest of our Barcelo Collection.<br><br>Features: <ul><li>Kit includes two chaise lounge chairs with 3 in. thick cushions</li><li>Powder-coated aluminum frames are lightweight and rust-free.</li><li>Mixed material frames are hand-woven with durable Solarfast-�� resin wicker</li><li>Cushions are wrapped in Sunsharp-�� all-weather; fade resistant fabric.</li><li>Designed for use in both hot and cold climates.</li><li>Virtually maintenance free; simply rinse with a mild soap and water.</li><li>Coordinates with the pieces in the Barcelo Collection.</li></ul>	1199.99	http://www.rstbrands.com/Barcelo-Chaise-Lounge-2pk-Slate-Grey	https://www.rstbrands.com/ProductImages/OP-PEAL-BAR-2E-SLT-K_main-1.jpg?resizeid=6&resizeh=600&resizew=600	http://www.rstbrands.com/Barcelo-Chaise-Lounge-2pk-Slate-Grey	http://www.rstbrands.com/ProductImages/OP-PEAL-BAR-2E-SLT-K_main-1.jpg	Loungers;New Items;Outdoor Chairs	RST Brands	In Stock	85	1199.99	Barcelo Chaise Lounges with Cushions
OP-PEAL-BAR-2E-TKA-K	OP-PEAL-BAR-2E-TKA-K	6.16E+11	Barcelo Chaise Lounges with Cushions - Tikka Orange	Whether you are sun-tanning; reading a book; or relaxing by the pool; these loungers add an element of class and flair to any outdoor setting. With lines that are designed to fit the contours of your body; you can rest easy on a piece that will withstand the elements while allowing you to fully unwind from your daily cares. Add a classic look to your backyard oasis; with a piece coordinated with the rest of our Barcelo Collection.<br><br>Features: <ul><li>Kit includes two chaise lounge chairs with 3 in. thick cushions</li><li>Powder-coated aluminum frames are lightweight and rust-free.</li><li>Mixed material frames are hand-woven with durable SolarFast-�� resin wicker</li><li>Cushions are wrapped in Sunbrella-�� all-weather; fade resistant fabric.</li><li>Designed for use in both hot and cold climates.</li><li>Virtually maintenance free; simply rinse with a mild soap and water.</li><li>Coordinates with the pieces in the Barcelo Collection.</li></ul>	1199.99	http://www.rstbrands.com/Barcelo-Chaise-Lounge-2pk-Tikka-Orange	https://www.rstbrands.com/ProductImages/OP-PEAL-BAR-2E-TKA-K_main-1.jpg?resizeid=6&resizeh=600&resizew=600	http://www.rstbrands.com/Barcelo-Chaise-Lounge-2pk-Tikka-Orange	http://www.rstbrands.com/ProductImages/OP-PEAL-BAR-2E-TKA-K_main-1.jpg	Loungers;New Items;Outdoor Chairs	RST Brands	In Stock	85	1199.99	Barcelo Chaise Lounges with Cushions
OP-PEAL-BAR-2E-CHR-K	OP-PEAL-BAR-2E-CHR-K	6.16E+11	Barcelo Chaise Lounges with Cushions - Charcoal Grey	Whether you are sun-tanning; reading a book; or relaxing by the pool; these loungers add an element of class and flair to any outdoor setting. With lines that are designed to fit the contours of your body; you can rest easy on a piece that will withstand the elements while allowing you to fully unwind from your daily cares. Add a classic look to your backyard oasis; with a piece coordinated with the rest of our Barcelo Collection.<br><br>Features: <ul><li>Kit includes two chaise lounge chairs with 3 in. thick cushions</li><li>Powder-coated aluminum frames are lightweight and rust-free.</li><li>Mixed material frames are hand-woven with durable SolarFast-�� resin wicker</li><li>Cushions are wrapped in Sunbrella-�� all-weather; fade resistant fabric.</li><li>Designed for use in both hot and cold climates.</li><li>Virtually maintenance free; simply rinse with a mild soap and water.</li><li>Coordinates with the pieces in the Barcelo Collection.</li></ul>	1199.99	http://www.rstbrands.com/Barcelo-Chaise-Lounge-2pk-Charcoal-Grey	https://www.rstbrands.com/ProductImages/OP-PEAL-BAR-2E-CHR-K_main-1.jpg?resizeid=6&resizeh=600&resizew=600	http://www.rstbrands.com/Barcelo-Chaise-Lounge-2pk-Charcoal-Grey	http://www.rstbrands.com/ProductImages/OP-PEAL-BAR-2E-CHR-K_main-1.jpg	Loungers;New Items;Outdoor Chairs	RST Brands	In Stock	85	1199.99	Barcelo Chaise Lounges with Cushions
OP-PEAL-BAR-2E-GNK-K	OP-PEAL-BAR-2E-GNK-K	6.16E+11	Barcelo Chaise Lounges with Cushions - Ginkgo Green	Whether you are sun-tanning; reading a book; or relaxing by the pool; these loungers add an element of class and flair to any outdoor setting. With lines that are designed to fit the contours of your body; you can rest easy on a piece that will withstand the elements while allowing you to fully unwind from your daily cares. Add a classic look to your backyard oasis; with a piece coordinated with the rest of our Barcelo Collection.<br><br>Features: <ul><li>Kit includes two chaise lounge chairs with 3 in. thick cushions</li><li>Powder-coated aluminum frames are lightweight and rust-free.</li><li>Mixed material frames are hand-woven with durable Solarfast-�� resin wicker</li><li>Cushions are wrapped in Sunbrella-�� all-weather; fade resistant fabric.</li><li>Designed for use in both hot and cold climates.</li><li>Virtually maintenance free; simply rinse with a mild soap and water.</li><li>Coordinates with the pieces in the Barcelo Collection.</li></ul>	1199.99	http://www.rstbrands.com/Barcelo-Chaise-Lounge-2pk-Ginkgo-Green	https://www.rstbrands.com/ProductImages/OP-PEAL-BAR-2E-GNK-K_main-1.jpg?resizeid=6&resizeh=600&resizew=600	http://www.rstbrands.com/Barcelo-Chaise-Lounge-2pk-Ginkgo-Green	http://www.rstbrands.com/ProductImages/OP-PEAL-BAR-2E-GNK-K_main-1.jpg	Loungers;New Items;Outdoor Chairs	RST Brands	In Stock	85	1199.99	Barcelo Chaise Lounges with Cushions
OP-PEAL-BAR-2E-NVY-K	OP-PEAL-BAR-2E-NVY-K	6.16E+11	Barcelo Chaise Lounges with Cushions - Navy Blue	Whether you are sun-tanning; reading a book; or relaxing by the pool; these loungers add an element of class and flair to any outdoor setting. With lines that are designed to fit the contours of your body; you can rest easy on a piece that will withstand the elements while allowing you to fully unwind from your daily cares. Add a classic look to your backyard oasis; with a piece coordinated with the rest of our Barcelo Collection.<br><br>Features: <ul><li>Kit includes two chaise lounge chairs with 3 in. thick cushions</li><li>Powder-coated aluminum frames are lightweight and rust-free.</li><li>Mixed material frames are hand-woven with durable Solarfast-�� resin wicker</li><li>Cushions are wrapped in Sunbrella-�� all-weather; fade resistant fabric.</li><li>Designed for use in both hot and cold climates.</li><li>Virtually maintenance free; simply rinse with a mild soap and water.</li><li>Coordinates with the pieces in the Barcelo Collection.</li></ul>	1199.99	http://www.rstbrands.com/Barcelo-Chaise-Lounge-2pk-Navy-Blue	https://www.rstbrands.com/ProductImages/OP-PEAL-BAR-2E-NVY-K_main-1.jpg?resizeid=6&resizeh=600&resizew=600	http://www.rstbrands.com/Barcelo-Chaise-Lounge-2pk-Navy-Blue	http://www.rstbrands.com/ProductImages/OP-PEAL-BAR-2E-NVY-K_main-1.jpg	Loungers;New Items;Outdoor Chairs	RST Brands	In Stock	85	1199.99	Barcelo Chaise Lounges with Cushions
OP-PEAL-BAR-2E-MOR-K	OP-PEAL-BAR-2E-MOR-K	6.16E+11	Barcelo Chaise Lounges with Cushions - Moroccan Cream	Whether you are sun-tanning; reading a book; or relaxing by the pool; these loungers add an element of class and flair to any outdoor setting. With lines that are designed to fit the contours of your body; you can rest easy on a piece that will withstand the elements while allowing you to fully unwind from your daily cares. Add a classic look to your backyard oasis; with a piece coordinated with the rest of our Barcelo Collection.<br><br>Features: <ul><li>Kit includes two chaise lounge chairs with 3 in. thick cushions</li><li>Powder-coated aluminum frames are lightweight and rust-free.</li><li>Mixed material frames are hand-woven with durable Solarfast-�� resin wicker</li><li>Cushions are wrapped in Sunbrella-�� all-weather; fade resistant fabric.</li><li>Designed for use in both hot and cold climates.</li><li>Virtually maintenance free; simply rinse with a mild soap and water.</li><li>Coordinates with the pieces in the Barcelo Collection.</li></ul>	1199.99	http://www.rstbrands.com/Barcelo-Chaise-Lounge-2pk-Moroccan-Cream	https://www.rstbrands.com/ProductImages/OP-PEAL-BAR-2E-MOR-K_main-1.jpg?resizeid=6&resizeh=600&resizew=600	http://www.rstbrands.com/Barcelo-Chaise-Lounge-2pk-Moroccan-Cream	http://www.rstbrands.com/ProductImages/OP-PEAL-BAR-2E-MOR-K_main-1.jpg	Loungers;New Items;Outdoor Chairs	RST Brands	In Stock	85	1199.99	Barcelo Chaise Lounges with Cushions
